82,211-01 Teacher,2016/08/26,Final Cut Pro.app,10.2.1,1,1,
82,211-01 Teacher,2016/08/25,Google Chrome.app,39.0.2171.95,1653,1450,
82,211-01 Teacher,2016/08/25,Final Cut Pro.app,10.2.1,168,245,
82,211-01 Teacher,2016/08/25,Final Cut Pro.app,10.2.1,1,1,
82,211-01 Teacher,2016/08/24,Google Chrome.app,39.0.2171.95,537,1293,
82,211-01 Teacher,2016/08/24,Preview.app,8.0,1,92,
82,211-01 Teacher,2016/08/24,Finder.app,10.10.5,1,1293,
82,211-01 Teacher,2016/08/23,Finder.app,10.10.5,635,1450,
82,211-01 Teacher,2016/08/23,Final Cut Pro.app,10.2.1,196,333,
82,211-01 Teacher,2016/08/23,Google Chrome.app,39.0.2171.95,140,1450,
82,211-01 Teacher,2016/08/23,Archive Utility.app,10.10,1,1,
82,211-01 Teacher,2016/08/23,QuickTime Player.app,10.4,1,724,
82,211-01 Teacher,2016/08/23,Final Cut Pro.app,10.2.1,1,1,
82,211-01 Teacher,2016/08/22,Google Chrome.app,39.0.2171.95,2438,1450,
82,211-01 Teacher,2016/08/22,Final Cut Pro.app,10.2.1,5,314,
82,211-01 Teacher,2016/08/22,Finder.app,10.10.5,1,1450,
82,211-01 Teacher,2016/08/22,Final Cut Pro.app,10.2.1,1,1,
82,211-01 Teacher,2016/08/22,SecurityAgent.xpc,9.0,1,218,
82,211-01 Teacher,2016/08/20,Google Chrome.app,39.0.2171.95,1743,2253,
82,211-01 Teacher,2016/08/19,Google Chrome.app,39.0.2171.95,939,1450,
82,211-01 Teacher,2016/08/18,Google Chrome.app,39.0.2171.95,939,1450,
82,211-01 Teacher,2016/08/17,Google Chrome.app,39.0.2171.95,671,1450,
82,211-01 Teacher,2016/08/16,jamfHelper.app,9.92,989,1442,
82,211-01 Teacher,2016/08/16,Google Chrome.app,39.0.2171.95,131,1437,
82,211-01 Teacher,2016/08/16,Finder.app,10.10.5,1,1438,
82,211-01 Teacher,2016/08/16,Terminal.app,2.5.3,1,131,
82,211-01 Teacher,2016/08/16,CoreServicesUIAgent.app,134.7,1,1442,
82,211-01 Teacher,2016/08/16,System Preferences.app,14.0,1,797,
82,211-01 Teacher,2016/08/16,System Preferences.app,14.0,1,796,
82,211-01 Teacher,2016/08/15,Google Chrome.app,39.0.2171.95,2168,1450,
82,211-01 Teacher,2016/08/13,Google Chrome.app,39.0.2171.95,1726,2236,
82,211-01 Teacher,2016/08/12,Google Chrome.app,39.0.2171.95,939,1450,
82,211-01 Teacher,2016/08/11,Google Chrome.app,39.0.2171.95,939,1450,
82,211-01 Teacher,2016/08/10,Google Chrome.app,39.0.2171.95,939,1450,
82,211-01 Teacher,2016/08/09,Google Chrome.app,39.0.2171.95,939,1450,
82,211-01 Teacher,2016/08/08,Google Chrome.app,39.0.2171.95,2108,1450,
82,211-01 Teacher,2016/08/06,Google Chrome.app,39.0.2171.95,1711,2221,
82,211-01 Teacher,2016/08/03,Google Chrome.app,39.0.2171.95,936,946,
82,211-01 Teacher,2016/08/02,Google Chrome.app,39.0.2171.95,935,1445,
82,211-01 Teacher,2016/08/01,Google Chrome.app,39.0.2171.95,3819,1444,
82,211-01 Teacher,2016/07/29,Google Chrome.app,39.0.2171.95,621,1450,
82,211-01 Teacher,2016/07/28,Google Chrome.app,39.0.2171.95,1257,1450,
82,211-01 Teacher,2016/07/27,Google Chrome.app,39.0.2171.95,939,1450,
82,211-01 Teacher,2016/07/26,Google Chrome.app,39.0.2171.95,938,1450,
82,211-01 Teacher,2016/07/25,Google Chrome.app,39.0.2171.95,3488,947,
82,211-01 Teacher,2016/07/25,Finder.app,10.10.5,2,947,
82,211-01 Teacher,2016/07/25,CoreServicesUIAgent.app,134.7,1,966,
82,211-01 Teacher,2016/07/21,Google Chrome.app,39.0.2171.95,1411,992,
82,211-01 Teacher,2016/07/21,Finder.app,10.10.5,1,1,
82,211-01 Teacher,2016/07/21,Finder.app,10.10.5,1,992,
82,211-01 Teacher,2016/07/21,loginwindow.app,10.4,1,1,
82,211-01 Teacher,2016/07/20,Google Chrome.app,39.0.2171.95,939,520,
82,211-01 Teacher,2016/07/19,Google Chrome.app,39.0.2171.95,576,520,
82,211-01 Teacher,2016/07/19,Finder.app,10.10.5,1,520,
